,citybike_index,name,review_count,rating,distance,categories_names
1301,119,Parliament Square Park,1.0,3.0,239.863604922186,parks
1302,119,The Don River,1.0,5.0,955.4540198097465,parks
1303,119,Underpass Park,3.0,3.0,629.9898831960945,skate_parks
1304,119,Sackville Playground,1.0,3.0,303.7857241625314,dog_parks
1305,119,Sugar Beach,39.0,3.5,1082.026898931707,beaches
1306,119,Aitken Place Park,1.0,5.0,793.8540253115227,parks
1307,119,Princess Street Park,1.0,3.0,537.3084115373822,parks
1308,119,Thompson Street Parkette,1.0,5.0,1246.6230541399198,parks
1309,119,David Crombie Park,3.0,4.0,778.5594636950273,parks
1310,119,Sherbourne Common,11.0,4.0,806.8289103995814,parks
1311,119,Gooderham Building,8.0,5.0,1060.6940687346623,landmarks
1312,119,Little Trinity Church Lands,1.0,2.0,105.93009779587094,parks
1313,119,Orphan's Greenspace - Dog Park,4.0,4.5,232.6964244249389,dog_parks
1314,119,Moss Park,8.0,3.0,644.3801106695798,parks
1315,120,Queen's Park,32.0,4.5,599.7773112364647,parks
1316,120,Yorkville Park,3.0,4.0,236.45947079861244,parks
1317,120,Taddle Creek Park,1.0,5.0,396.40059857354817,parks
1318,120,Budd Sugarman Park,1.0,3.0,940.9707684999472,parks
1319,120,Norman Jewison Park,2.0,3.5,766.9949453607936,parks
1320,120,Ramsden Park,8.0,4.0,955.6255284443998,tennis
1321,120,Gwendolyn Macewen,1.0,5.0,993.0358723578992,parks
1322,120,K9 Fun zone,4.0,4.0,84123.76156684606,dog_parks
1323,120,Lillian McGregor Park,2.0,2.5,771.5909641601613,parks
1324,120,Town Hall Square,1.0,4.0,621.3239877813415,parks
1325,120,Joseph Sheard Parkette,1.0,3.0,1316.7237365273454,parks
1326,120,George Hislop Park,2.0,3.0,717.633504439594,parks
1327,120,Asquith Green Parkette,3.0,2.5,881.7623571123328,parks
1328,120,48th Highlanders of Canada Regimental Memorial,1.0,5.0,300.6398264575764,landmarks
1329,120,William Arthur Parks Historical Marker,1.0,3.0,138.18345498589986,landmarks
1330,120,King Edward VII Equestrian Statue,1.0,3.0,85.7178441855272,landmarks
1331,120,Alexander Street Parkette,2.0,3.0,1071.327355429115,parks
1332,120,Ontario Veterans Memorial,1.0,5.0,644.9532556649993,landmarks
1333,120,Rosehill Reservoir,2.0,2.0,794.1273131634622,parks
1334,120,Front Campus,1.0,5.0,751.8609078944138,parks
1335,121,Toronto Music Garden,21.0,5.0,473.52080229647214,gardens
1336,121,Trillium Park,8.0,5.0,1279.9368029390996,parks
1337,121,Little Norway park,5.0,4.0,386.65370041003246,playgrounds
1338,121,Canoe Landing Park,11.0,3.5,234.418493907761,parks
1339,121,HTO Park,16.0,4.0,919.5604857962052,parks
1340,121,HTO Park West,1.0,3.0,782.5449267644829,parks
1341,121,Coronation Park,4.0,4.5,660.0170223555309,parks
1342,121,Clarence Square Park,14.0,3.5,695.2394838120799,dog_parks
1343,121,Ireland Park,5.0,4.5,479.8749675302435,landmarks
1344,121,Princes' Gate,2.0,4.5,920.1261006353642,landmarks
1345,121,Alex Wilson Community Garden,2.0,4.0,917.9946594865652,gardens
1346,121,Coronation Dog Park,12.0,4.5,653.8751688715139,dog_parks
1347,121,Southern Linear Park,3.0,1.5,619.453456084011,dog_parks
1348,121,Toronto Inukshuk Park,1.0,5.0,1074.9695045900244,landmarks
1349,121,Stanley Park,19.0,4.0,872.667272742081,dog_parks
1350,121,Peter Street Basin Park,1.0,2.0,805.011135943428,parks
1351,121,St. Andrew's Playground,7.0,3.0,816.5772418352215,playgrounds
1352,121,Canada's First Victoria Cross Historical Marker,1.0,4.0,747.8237004556261,landmarks
1353,121,Spadina Quay Wetland,1.0,5.0,633.5552742607468,parks
1354,121,Isabella Valancy Crawford Park,1.0,3.0,1007.113565495016,parks
1355,122,Lisgar Park,1.0,4.0,452.29358975095954,dog_parks
1356,122,Fred Hamilton Park,2.0,4.5,1107.4771851107894,parks
1357,122,Albert Crosland Park,2.0,4.0,1053.830800880666,parks
1358,123,Centennial Park,1.0,4.0,1094.6565987351194,parks
1359,123,Lisgar Park,1.0,4.0,754.3008848481514,dog_parks
1360,123,Sir Casimir Gzowski Park,4.0,4.5,941.1650048505988,parks
1361,123,Sorauren Park,4.0,3.5,1144.1279200061997,parks
1362,123,Albert Crosland Park,2.0,4.0,590.2552756894132,parks
1363,124,Trinity Bellwoods Park,93.0,4.5,1053.8390053013854,parks
1364,124,Lisgar Park,1.0,4.0,312.87279192193955,dog_parks
1365,125,Christie Pits Park,20.0,4.5,632.6213292789694,parks
1366,125,Bickford Park,9.0,3.5,255.88131965458908,dog_parks
1367,125,Gwendolyn Macewen,1.0,5.0,1183.8160289486575,parks
1368,125,Fred Hamilton Park,2.0,4.5,906.4923149636792,parks
1369,125,Euclid Avenue Parkette,1.0,3.0,506.7790403543254,parks
1370,125,Scadding Court Community Centre,6.0,3.5,1353.3374389181058,recreation
1371,126,Bellevue Square Park,15.0,4.0,1044.6362102371063,parks
1372,126,Gwendolyn Macewen,1.0,5.0,749.0317931264306,parks
1373,126,Taddle Creek Park,1.0,5.0,1164.395885522297,parks
1374,126,Julius Deutsch Park,1.0,4.0,1047.7230206507454,parks
1375,126,Bickford Park,9.0,3.5,880.9823296401775,dog_parks
1376,126,Fred Hamilton Park,2.0,4.5,1409.131698935401,parks
1377,126,Euclid Avenue Parkette,1.0,3.0,639.5556955361054,parks
1378,126,Vermont Square Park,1.0,4.0,1098.7108240218574,parks
1379,127,Dufferin Grove Park,14.0,5.0,817.8382600796726,parks
1380,127,Christie Pits Park,20.0,4.5,652.7786358866252,parks
1381,127,Bickford Park,9.0,3.5,399.2018354408693,dog_parks
1382,127,Dovercourt Park,6.0,4.0,974.3261232477053,parks
1383,127,Fred Hamilton Park,2.0,4.5,713.368492478168,parks
1384,127,Euclid Avenue Parkette,1.0,3.0,931.8583713156283,parks
1385,128,Bellevue Square Park,15.0,4.0,893.4940544459487,parks
1386,128,Gwendolyn Macewen,1.0,5.0,980.1306355201166,parks
1387,128,Christie Pits Park,20.0,4.5,1092.362197797446,parks
1388,128,Alexandra Park,14.0,3.5,1037.9096582049203,parks
1389,128,Scadding Court Community Centre,6.0,3.5,1012.5134700182368,recreation
1390,128,Julius Deutsch Park,1.0,4.0,1013.8260232891,parks
1391,128,Bickford Park,9.0,3.5,799.7786246542892,dog_parks
1392,128,Fred Hamilton Park,2.0,4.5,1200.731334433823,parks
1393,128,Euclid Avenue Parkette,1.0,3.0,721.0206270582353,parks
1394,129,East Lynn Park,1.0,5.0,1105.855919610971,parks
1395,129,Stan Wadlow Park,2.0,3.0,1220.794779383301,parks
1396,129,Merrill Dog Park,1.0,5.0,1354.323443352516,dog_parks
1397,129,K9 Fun zone,4.0,4.0,89279.8281521392,dog_parks
1398,129,City Sniffers,4.0,5.0,17725.744386403752,dogwalkers
1399,130,Glen Stewart Ravine,9.0,4.5,1227.788090058276,parks
1400,130,Dentonia Park,1.0,1.0,880.8625273807473,parks
1401,131,Malta Park,1.0,4.0,1254.2968485795768,parks
1402,131,High Park Family Fun Place,1.0,1.0,987.0727052168676,playgrounds
1403,132,Withrow Park,6.0,4.0,944.49317853253,parks
1404,132,Riverdale Park East,16.0,4.5,841.7818136098132,parks
1405,132,Beltline Trail,10.0,4.5,893.6204573876978,parks
1406,132,Wellesley Park,2.0,4.0,909.9701602680638,playgrounds
1407,132,Alexander the Great Parkette,1.0,4.0,740.8011624369976,parks
1408,132,Chorley Park,2.0,4.5,1403.3500799428923,parks
1409,133,Allan Gardens,112.0,4.5,429.2081079283072,parks
1410,133,Queen's Park,32.0,4.5,869.0687688321545,parks
1411,133,Green Space On Church,1.0,5.0,426.9291737185152,parks
1412,133,Norman Jewison Park,2.0,3.5,628.3394914597455,parks
1413,133,Yorkville Park,3.0,4.0,1247.4461576419342,parks
1414,133,Barbara Hall Park,6.0,3.5,426.9291737185152,parks
1415,133,Lillian McGregor Park,2.0,2.5,532.9125751977028,parks
1416,133,Downtown Diversity Garden,1.0,2.0,987.3225052574272,parks
1417,133,Joseph Sheard Parkette,1.0,3.0,286.3200334744317,parks
1418,133,Alexander Street Parkette,2.0,3.0,231.39239070652167,parks
1419,133,Yonge-Dundas Square,70.0,3.5,738.4208504046035,landmarks
1420,133,Bell Trinity Square,1.0,3.0,906.7672130862624,landmarks
1421,133,George Hislop Park,2.0,3.0,703.8237557264274,parks
1422,133,Moss Park,8.0,3.0,1240.0277540706954,parks
1423,133,Dog Park at Allen Gardens,16.0,3.0,412.24461097726,dog_parks
1424,133,Egerton Ryerson Statue,1.0,3.0,523.3496708451961,landmarks
1425,133,Ontario Veterans Memorial,1.0,5.0,969.7033369252936,landmarks
1426,133,Larry Sefton Park,2.0,3.5,966.9180694321316,parks
1427,133,Rosehill Reservoir,2.0,2.0,994.2372723809856,parks
1428,133,James Canning Gardens,1.0,5.0,536.9319655377983,parks
1429,134,Allan Gardens,112.0,4.5,772.0764477983906,parks
1430,134,St. James' Park,11.0,4.0,1261.796391411931,parks
1431,134,Queen's Park,32.0,4.5,772.8349742064966,parks
1432,134,Grange Park,15.0,4.0,1018.6427656631888,parks
1433,134,Green Space On Church,1.0,5.0,873.4281373601568,parks
1434,134,Downtown Diversity Garden,1.0,2.0,500.87982964889176,parks
1435,134,Norman Jewison Park,2.0,3.5,930.8670216800022,parks
1436,134,Nathan Phillips Square,94.0,4.0,715.5079927630823,landmarks
1437,134,Barbara Hall Park,6.0,3.5,873.4281373601568,parks
1438,134,Lillian McGregor Park,2.0,2.5,644.3514586680691,parks
1439,134,Yonge-Dundas Square,70.0,3.5,416.86864618913415,landmarks
1440,134,Joseph Sheard Parkette,1.0,3.0,225.3353219543466,parks
1441,134,Bell Trinity Square,1.0,3.0,489.2508458827955,landmarks
1442,134,Cloud Gardens,6.0,3.5,913.7200205770038,parks
1443,134,Alexander Street Parkette,2.0,3.0,486.4084864161228,parks
1444,134,Old City Hall,11.0,3.5,726.9533441562432,landmarks
1445,134,Gardens of the Osgoode Hall,1.0,4.0,822.5560415826809,parks
1446,134,George Hislop Park,2.0,3.0,998.0844660552106,parks
1447,134,McCaul-Orde Parkette,1.0,2.0,753.5018745776739,parks
1448,134,Larry Sefton Park,2.0,3.5,503.8257603311213,parks
1449,135,East Lynn Park,1.0,5.0,587.9608799561164,parks
1450,135,Felstead Park,1.0,3.0,686.4687842893017,parks
1451,135,Merrill Dog Park,1.0,5.0,710.2584153063918,dog_parks
1452,135,K9 Fun zone,4.0,4.0,88800.55681827759,dog_parks
1453,135,City Sniffers,4.0,5.0,17644.070240739944,dogwalkers
1454,136,Harbour Square Park,4.0,4.5,156.96861131905803,parks
1455,136,St. James' Park,11.0,4.0,925.2323542673984,parks
1456,136,Love Park,1.0,5.0,316.8721542697565,parks
1457,136,Roundhouse Park,3.0,4.5,794.0239260690545,parks
1458,136,Berczy Park,17.0,4.5,622.9738347658374,parks
1459,136,Water's Edge Promenade,1.0,5.0,710.435146843324,parks
1460,136,Waterfront Toronto,7.0,3.0,151.33068193401309,landmarks
1461,136,HTO Park,16.0,4.0,1136.1615836597005,parks
1462,136,Sugar Beach,39.0,3.5,712.536395698558,beaches
1463,136,Simcoe Park,1.0,3.0,898.7263630703774,parks
1464,136,Bobbie Rosenfeld Park,1.0,3.0,890.8760479197699,parks
1465,136,Toronto Sculpture Garden,6.0,3.5,808.1151331736215,galleries
1466,136,Cloud Gardens,6.0,3.5,1000.1227686102612,parks
1467,136,Sherbourne Common,11.0,4.0,914.435867760834,parks
1468,136,CN Tower,869.0,4.0,874.0343609363235,landmarks
1469,136,Princess Street Park,1.0,3.0,1027.5225340785862,parks
1470,136,Toronto Book Garden,2.0,3.5,464.9914498318441,landmarks
1471,136,Gooderham Building,8.0,5.0,658.8922445206641,landmarks
1472,136,David Crombie Park,3.0,4.0,787.8988023789993,parks
1473,136,Dog Fountain,2.0,5.0,616.7411747949012,landmarks
1474,137,Jamie Bell Adventure Playground,6.0,4.5,1192.1323336385717,playgrounds
1475,137,Sorauren Park,4.0,3.5,633.4367792390469,parks
1476,138,Yorkville Park,3.0,4.0,421.9237011606591,parks
1477,138,Queen's Park,32.0,4.5,780.7637339879241,parks
1478,138,Allan Gardens,112.0,4.5,1317.802613621804,parks
1479,138,Budd Sugarman Park,1.0,3.0,691.8327061363692,parks
1480,138,Green Space On Church,1.0,5.0,609.6285679472445,parks
1481,138,Norman Jewison Park,2.0,3.5,340.72580509227686,parks
1482,138,Ramsden Park,8.0,4.0,762.6993196135703,tennis
1483,138,Barbara Hall Park,6.0,3.5,609.6285679472445,parks
1484,138,Taddle Creek Park,1.0,5.0,955.635521628024,parks
1485,138,K9 Fun zone,4.0,4.0,84598.60505872879,dog_parks
1486,138,Town Hall Square,1.0,4.0,252.60516970115705,parks
1487,138,Lillian McGregor Park,2.0,2.5,617.3799804969522,parks
1488,138,George Hislop Park,2.0,3.0,265.45246214365915,parks
1489,138,Asquith Green Parkette,3.0,2.5,289.91688174225976,parks
1490,138,Alexander Street Parkette,2.0,3.0,806.9762034161395,parks
1491,138,Rosehill Reservoir,2.0,2.0,187.2738003216891,parks
1492,138,48th Highlanders of Canada Regimental Memorial,1.0,5.0,690.6620186041841,landmarks
1493,138,William Arthur Parks Historical Marker,1.0,3.0,639.2761955938247,landmarks
1494,138,Ontario Veterans Memorial,1.0,5.0,905.9903713756314,landmarks
1495,138,King Edward VII Equestrian Statue,1.0,3.0,536.3916848525129,landmarks
1496,139,Centennial Park,1.0,4.0,112.67016891703732,parks
1497,139,Lisgar Park,1.0,4.0,1009.3052799061338,dog_parks
1498,139,Sir Casimir Gzowski Park,4.0,4.5,859.9891710681568,parks
1499,139,Massey Harris Park,1.0,3.0,1350.586920485601,parks
1500,140,Trillium Park,8.0,5.0,845.9224280717851,parks
1501,140,Centennial Park,1.0,4.0,461.395084454459,parks
1502,140,Princes' Gate,2.0,4.5,999.9393301117284,landmarks
1503,140,Toronto Inukshuk Park,1.0,5.0,915.4974212412442,landmarks
1504,140,Gateway Park,1.0,3.0,1207.2671096884558,parks
1505,141,Christie Pits Park,20.0,4.5,315.2915389007936,parks
1506,141,Dufferin Grove Park,14.0,5.0,1004.4546072431064,parks
1507,141,Bickford Park,9.0,3.5,386.81318756942,dog_parks
1508,141,Dovercourt Park,6.0,4.0,770.3510249364709,parks
1509,141,Vermont Square Park,1.0,4.0,1088.0855430089766,parks
1510,141,Euclid Avenue Parkette,1.0,3.0,729.569182698187,parks
1511,142,Dufferin Grove Park,14.0,5.0,613.2118530178949,parks
1512,142,Christie Pits Park,20.0,4.5,923.8067672672051,parks
1513,142,Bickford Park,9.0,3.5,663.9145305677508,dog_parks
1514,142,Dovercourt Park,6.0,4.0,1051.2452674500144,parks
1515,142,Fred Hamilton Park,2.0,4.5,582.9435895937781,parks
1516,142,Euclid Avenue Parkette,1.0,3.0,1207.6658936620788,parks
1517,143,Wells Hill Park,3.0,3.5,215.8959239175102,parks
1518,143,Hillcrest Park,2.0,3.0,677.8928844309637,tennis
1519,143,Nordheimer Ravine,5.0,4.5,291.91825596754904,hiking
1520,143,Sir Winston Churchill Park,9.0,4.0,775.5677489783208,parks
1521,143,Humewood Park,2.0,4.5,736.9191117426976,parks
1522,143,Cedarvale Ravine,3.0,4.5,714.1479758924947,parks
1523,143,Marian Engel Park,1.0,5.0,968.6449421274737,parks
1524,144,Wells Hill Park,3.0,3.5,189.0771245497577,parks
1525,144,Cedarvale Park,3.0,4.5,1277.398952125346,dog_parks
1526,144,Nordheimer Ravine,5.0,4.5,226.5596577996332,hiking
1527,144,Hillcrest Park,2.0,3.0,812.6149550084548,tennis
1528,144,Humewood Park,2.0,4.5,667.5820618175576,parks
1529,144,Sir Winston Churchill Park,9.0,4.0,750.1650897147856,parks
1530,144,Cedarvale Ravine,3.0,4.5,549.0480560436844,parks
1531,145,Glen Stewart Ravine,9.0,4.5,1010.084995117708,parks
1532,145,Kew-Balmy Beach,6.0,4.0,428.95095291375793,beaches
1533,145,The Beach Village BIA,1.0,5.0,36.45932348783915,beaches
1534,146,Kew Gardens,19.0,4.0,335.98638442650633,parks
1535,146,Woodbine Park,10.0,4.0,979.3909286159884,parks
1536,146,Pantry Park,1.0,5.0,178.2022551850594,parks
1537,146,Woodbine Beach,26.0,4.5,750.9621842651735,beaches
1538,146,Ashbridges Bay Park,30.0,3.5,917.314073897804,beaches
1539,146,Measurement Park,3.0,3.0,898.8078879091006,parks
1540,147,Trinity Bellwoods Park,93.0,4.5,892.9011454809064,parks
1541,147,Lisgar Park,1.0,4.0,968.2884659614132,dog_parks
1542,147,Dufferin Grove Park,14.0,5.0,920.0585217324968,parks
1543,147,Fred Hamilton Park,2.0,4.5,348.7972417925585,parks
1544,148,Bellevue Square Park,15.0,4.0,363.5945550535334,parks
1545,148,Grange Park,15.0,4.0,536.6049675904305,parks
1546,148,Queen's Park,32.0,4.5,1153.6751995784318,parks
1547,148,Alexandra Park,14.0,3.5,675.9257555852155,parks
1548,148,Alex Wilson Community Garden,2.0,4.0,867.6459240626406,gardens
1549,148,McCaul-Orde Parkette,1.0,2.0,559.4186462984901,parks
1550,148,Julius Deutsch Park,1.0,4.0,214.74882252139065,parks
1551,148,Gardens of the Osgoode Hall,1.0,4.0,1023.4157777274204,parks
1552,148,Randy Padmore Park,1.0,3.0,599.9655909117163,playgrounds
1553,148,Scadding Court Community Centre,6.0,3.5,582.5142859881965,recreation
1554,148,Harry Gairey Rink,1.0,5.0,635.3755763676824,skatingrinks
1555,148,St. Andrew's Playground,7.0,3.0,955.7828492976746,playgrounds
1556,148,Ontario Veterans Memorial,1.0,5.0,1024.1695070041485,landmarks
1557,148,University Settlement Recreation Centre,2.0,5.0,640.1226657941776,recreation
1558,148,Front Campus,1.0,5.0,806.647710568936,parks
1559,149,St. James' Park,11.0,4.0,292.4419969453355,parks
1560,149,Berczy Park,17.0,4.5,575.2678820849335,parks
1561,149,Water's Edge Promenade,1.0,5.0,920.5094495922046,parks
1562,149,Aitken Place Park,1.0,5.0,887.9027359741887,parks
1563,149,Toronto Sculpture Garden,6.0,3.5,459.6792259988217,galleries
1564,149,Parliament Square Park,1.0,3.0,562.2656006592546,parks
1565,149,Sugar Beach,39.0,3.5,909.9912507026628,beaches
1566,149,Moss Park,8.0,3.0,378.3713160756916,parks
1567,149,Cloud Gardens,6.0,3.5,838.7651502770293,parks
1568,149,Sackville Playground,1.0,3.0,817.7826173275901,dog_parks
1569,149,Sherbourne Common,11.0,4.0,733.9672810644372,parks
1570,149,Yonge-Dundas Square,70.0,3.5,1026.402700095021,landmarks
1571,149,Princess Street Park,1.0,3.0,444.3877403245365,parks
1572,149,Old City Hall,11.0,3.5,1002.5216274884536,landmarks
1573,149,David Crombie Park,3.0,4.0,330.4346145677468,parks
1574,149,Orphan's Greenspace - Dog Park,4.0,4.5,632.8280295656419,dog_parks
1575,149,Gooderham Building,8.0,5.0,503.0795627097659,landmarks
1576,149,Dog Fountain,2.0,5.0,578.986407687176,landmarks
1577,149,Egerton Ryerson Statue,1.0,3.0,1092.5663307959355,landmarks
1578,149,Arnell Plaza,1.0,4.0,898.0146664951793,parks
1579,150,Bellevue Square Park,15.0,4.0,478.431526217489,parks
1580,150,Alexandra Park,14.0,3.5,668.9127940300863,parks
1581,150,Scadding Court Community Centre,6.0,3.5,624.9069426667558,recreation
1582,150,Randy Padmore Park,1.0,3.0,898.0246864989399,playgrounds
1583,150,Harry Gairey Rink,1.0,5.0,749.6984647583052,skatingrinks
1584,150,Julius Deutsch Park,1.0,4.0,678.7225923440399,parks
1585,150,Front Campus,1.0,5.0,987.466161717947,parks
1586,150,Euclid Avenue Parkette,1.0,3.0,1138.0733893490187,parks
1587,151,Grange Park,15.0,4.0,68.51374615788924,parks
1588,151,Bellevue Square Park,15.0,4.0,735.0281739658708,parks
1589,151,Downtown Diversity Garden,1.0,2.0,734.1433476808337,parks
1590,151,Nathan Phillips Square,94.0,4.0,798.4573466427051,landmarks
1591,151,Alexandra Park,14.0,3.5,953.6811607298388,parks
1592,151,Simcoe Park,1.0,3.0,1070.7772516333457,parks
1593,151,Clarence Square Park,14.0,3.5,983.631564529727,dog_parks
1594,151,Alex Wilson Community Garden,2.0,4.0,854.0210163247305,gardens
1595,151,Bell Trinity Square,1.0,3.0,944.7922026065246,landmarks
1596,151,Gardens of the Osgoode Hall,1.0,4.0,568.7130067950237,parks
1597,151,McCaul-Orde Parkette,1.0,2.0,554.3856234915636,parks
1598,151,Joseph Sheard Parkette,1.0,3.0,1267.6251470612651,parks
1599,151,Old City Hall,11.0,3.5,939.484350942946,landmarks
1600,151,Randy Padmore Park,1.0,3.0,687.7061343748018,playgrounds
1601,151,University Settlement Recreation Centre,2.0,5.0,172.00986043309004,recreation
1602,151,Scadding Court Community Centre,6.0,3.5,869.1941122663268,recreation
1603,151,Julius Deutsch Park,1.0,4.0,520.363595680311,parks
1604,151,Harry Gairey Rink,1.0,5.0,854.4802543696019,skatingrinks
1605,151,Toronto City Hall,28.0,3.5,751.5730207542248,landmarks
1606,151,Urban Capers,7.0,3.5,822.1419336597546,landmarks
1607,152,Queen's Park,32.0,4.5,330.6175262119125,parks
1608,152,Yorkville Park,3.0,4.0,598.2722673201253,parks
1609,152,Green Space On Church,1.0,5.0,561.9083961951123,parks
1610,152,Norman Jewison Park,2.0,3.5,309.8860332816719,parks
1611,152,Barbara Hall Park,6.0,3.5,561.9083961951123,parks
1612,152,Lillian McGregor Park,2.0,2.5,166.8398986979061,parks
1613,152,Taddle Creek Park,1.0,5.0,1002.8218675039088,parks
1614,152,K9 Fun zone,4.0,4.0,84148.60201281526,dog_parks
1615,152,Town Hall Square,1.0,4.0,720.9544834879522,parks
1616,152,George Hislop Park,2.0,3.0,326.3372890331195,parks
1617,152,Joseph Sheard Parkette,1.0,3.0,723.9108675725205,parks
1618,152,Alexander Street Parkette,2.0,3.0,462.183139537146,parks
1619,152,Asquith Green Parkette,3.0,2.5,752.552367517618,parks
1620,152,48th Highlanders of Canada Regimental Memorial,1.0,5.0,439.71108895799057,landmarks
1621,152,McCaul-Orde Parkette,1.0,2.0,958.6423199471914,parks
1622,152,Ontario Veterans Memorial,1.0,5.0,467.5671612545016,landmarks
1623,152,William Arthur Parks Historical Marker,1.0,3.0,521.2056427173225,landmarks
1624,152,Julius Deutsch Park,1.0,4.0,1261.4391333247147,parks
1625,152,King Edward VII Equestrian Statue,1.0,3.0,534.8844862476848,landmarks
1626,152,James Canning Gardens,1.0,5.0,276.9306832163141,parks
1627,153,Allan Gardens,112.0,4.5,427.4429515882206,parks
1628,153,St. James' Park,11.0,4.0,905.3272784184512,parks
1629,153,Green Space On Church,1.0,5.0,974.8543494684892,parks
1630,153,Downtown Diversity Garden,1.0,2.0,747.9043743809294,parks
1631,153,Nathan Phillips Square,94.0,4.0,830.347768069317,landmarks
1632,153,Barbara Hall Park,6.0,3.5,974.8543494684892,parks
1633,153,Yonge-Dundas Square,70.0,3.5,359.93571586895115,landmarks
1634,153,Lillian McGregor Park,2.0,2.5,1018.689690006672,parks
1635,153,Bell Trinity Square,1.0,3.0,568.0880378867154,landmarks
1636,153,Joseph Sheard Parkette,1.0,3.0,474.5788117609832,parks
1637,153,Cloud Gardens,6.0,3.5,819.5520919171495,parks
1638,153,Toronto Sculpture Garden,6.0,3.5,951.9623140406948,galleries
1639,153,Moss Park,8.0,3.0,719.4982602996997,parks
1640,153,Old City Hall,11.0,3.5,744.1877709879327,landmarks
1641,153,Gardens of the Osgoode Hall,1.0,4.0,1049.2390993958816,parks
1642,153,Alexander Street Parkette,2.0,3.0,735.5808272356139,parks
1643,153,Egerton Ryerson Statue,1.0,3.0,180.98421184806733,landmarks
1644,153,Urban Capers,7.0,3.5,754.7848225121849,landmarks
1645,153,Larry Sefton Park,2.0,3.5,682.2455475782245,parks
1646,153,Toronto City Hall,28.0,3.5,789.6258778234924,landmarks
1647,154,Riverdale Park West,10.0,5.0,650.9123239266122,dog_parks
1648,154,Withrow Park,6.0,4.0,742.5922123288822,parks
1649,154,Riverdale Park East,16.0,4.5,160.86720470402503,parks
1650,154,Riverdale Farm,44.0,4.5,673.7702637981835,zoos
1651,154,Beltline Trail,10.0,4.5,483.2701178596912,parks
1652,154,Gerrard - Carlaw Parkette,4.0,4.0,1026.1412020288983,dog_parks
1653,154,Wellesley Park,2.0,4.0,679.5050816928347,playgrounds
1654,154,Degrassi Street Park,2.0,3.5,1110.7505074753872,parks
1655,154,Alexander the Great Parkette,1.0,4.0,884.3069057990617,parks
1656,155,Withrow Park,6.0,4.0,792.7262248899433,parks
1657,155,Riverdale Park East,16.0,4.5,799.4233270959926,parks
1658,155,Beltline Trail,10.0,4.5,913.8407461274608,parks
1659,155,Wellesley Park,2.0,4.0,966.8754082182872,playgrounds
1660,155,Alexander the Great Parkette,1.0,4.0,591.8998148380363,parks
1661,156,Withrow Park,6.0,4.0,626.0993988243874,parks
1662,156,Alexander the Great Parkette,1.0,4.0,491.1445785391427,parks
1663,156,Sports Camps Canada,2.0,1.5,1022.1470954092576,tennis
1664,157,Withrow Park,6.0,4.0,377.37799460215217,parks
1665,157,Riverdale Park East,16.0,4.5,1209.5375395097954,parks
1666,157,Alexander the Great Parkette,1.0,4.0,256.792560338376,parks
1667,158,Felstead Park,1.0,3.0,299.50416087409553,parks
1668,158,K9 Fun zone,4.0,4.0,88364.1414263779,dog_parks
1669,158,City Sniffers,4.0,5.0,17103.082834648987,dogwalkers
1670,159,Trinity Bellwoods Park,93.0,4.5,538.1694504075232,parks
1671,159,Stanley Park,19.0,4.0,155.21644708432328,dog_parks
1672,159,Alexandra Park,14.0,3.5,1102.8481839543,parks
1673,159,Princes' Gate,2.0,4.5,845.4640288692144,landmarks
1674,159,Massey Harris Park,1.0,3.0,184.78135656163337,parks
1675,159,Coronation Park,4.0,4.5,1016.1052072820374,parks
1676,159,Alex Wilson Community Garden,2.0,4.0,1006.6481182040352,gardens
1677,159,Coronation Dog Park,12.0,4.5,1085.382879917555,dog_parks
1678,159,Harry Gairey Rink,1.0,5.0,1107.0415993922318,skatingrinks
1679,159,Gateway Park,1.0,3.0,337.57374158234,parks
1680,159,Randy Padmore Park,1.0,3.0,1179.7818050849023,playgrounds
1681,160,Christie Pits Park,20.0,4.5,835.9935474262954,parks
1682,160,Bickford Park,9.0,3.5,738.004708368496,dog_parks
1683,160,Gwendolyn Macewen,1.0,5.0,633.3700375451377,parks
1684,160,Taddle Creek Park,1.0,5.0,1183.512490410406,parks
1685,160,Vermont Square Park,1.0,4.0,817.8271781433046,parks
1686,160,Euclid Avenue Parkette,1.0,3.0,362.3037062926114,parks
1687,161,Christie Pits Park,20.0,4.5,767.0971344498155,parks
1688,161,Bickford Park,9.0,3.5,856.3265096248352,dog_parks
1689,161,Gwendolyn Macewen,1.0,5.0,486.51036580051954,parks
1690,161,Vermont Square Park,1.0,4.0,496.100446339873,parks
1691,161,Euclid Avenue Parkette,1.0,3.0,313.16609364754135,parks
1692,161,Marian Engel Park,1.0,5.0,1271.4681748112305,parks
1693,162,Christie Pits Park,20.0,4.5,179.19545293283497,parks
1694,162,Bickford Park,9.0,3.5,330.5853429404864,dog_parks
1695,162,Vermont Square Park,1.0,4.0,776.5053896180984,parks
1696,162,Euclid Avenue Parkette,1.0,3.0,354.2188793235073,parks
1697,163,Dufferin Grove Park,14.0,5.0,797.7921734450315,parks
1698,163,Christie Pits Park,20.0,4.5,517.8685112045158,parks
1699,163,Dovercourt Park,6.0,4.0,617.6638482312163,parks
1700,163,Bickford Park,9.0,3.5,568.6043987197462,dog_parks
1701,163,Vermont Square Park,1.0,4.0,1281.4123911261936,parks
1702,163,Fred Hamilton Park,2.0,4.5,1069.4348752006315,parks
