,citybike_index,empty_slots,free_bikes,num_parks,ave_dis_park,num_plygrd,ave_dis_plygrd,num_sr,ave_dis_sr,med_rating,med_review
473,474,14.0,1.6094379124341003,4.0,477.5,1.6094379124341003,315.75,0.6931471805599453,305.0,4.0,1.791759469228055
474,475,15.0,2.772588722239781,5.0,576.6,0.6931471805599453,826.0,0.6931471805599453,573.0,3.5,3.091042453358316
475,476,18.0,1.791759469228055,3.0,617.0,0.0,,1.0986122886681098,528.0,4.5,0.6931471805599453
476,477,4.0,2.0794415416798357,4.0,454.5,1.0986122886681098,838.5,0.6931471805599453,120.0,,
477,478,9.0,1.3862943611198906,2.0,520.5,0.0,,0.6931471805599453,140.0,4.25,1.252762968495368
478,479,18.0,0.0,4.0,716.0,0.6931471805599453,246.0,0.0,,3.5,2.3978952727983707
479,480,1.0,2.1972245773362196,3.0,547.0,0.0,,0.6931471805599453,563.0,4.0,0.6931471805599453
480,481,11.0,0.6931471805599453,6.0,548.8333333333334,1.0986122886681098,487.0,0.0,,3.5,1.252762968495368
481,482,17.0,2.3978952727983707,1.0,480.0,1.791759469228055,503.8,0.6931471805599453,480.0,5.0,0.6931471805599453
482,483,5.0,3.4011973816621555,3.0,336.0,0.6931471805599453,576.0,0.6931471805599453,396.0,3.5,3.044522437723423
483,484,1.0,2.772588722239781,2.0,526.0,0.0,,0.0,,3.5,3.1354942159291497
484,485,11.0,2.1972245773362196,4.0,568.25,0.0,,1.0986122886681098,434.5,4.25,1.5040773967762742
485,486,2.0,3.044522437723423,3.0,665.3333333333334,1.6094379124341003,793.75,0.0,,3.5,3.332204510175204
486,487,15.0,1.791759469228055,1.0,448.0,0.6931471805599453,791.0,0.0,,1.0,0.6931471805599453
487,488,15.0,2.1972245773362196,7.0,547.1428571428571,1.3862943611198906,408.0,0.0,,4.25,1.252762968495368
488,489,33.0,0.6931471805599453,5.0,692.6,0.6931471805599453,460.0,0.0,,3.5,1.252762968495368
489,490,1.0,2.772588722239781,1.0,597.0,1.791759469228055,532.4,0.6931471805599453,597.0,4.25,2.740840023925201
490,491,7.0,2.5649493574615367,2.0,424.5,1.3862943611198906,439.3333333333333,0.0,,4.75,1.9459101490553132
491,492,6.0,2.4849066497880004,6.0,454.5,0.0,,0.6931471805599453,383.0,3.0,1.0986122886681098
492,493,1.0,2.8903717578961645,1.0,921.0,0.0,,0.0,,,
493,494,8.0,2.0794415416798357,4.0,460.75,0.0,,0.0,,,
494,495,11.0,1.6094379124341003,5.0,505.8,1.0986122886681098,217.0,0.6931471805599453,392.0,,
495,496,6.0,2.1972245773362196,3.0,680.0,0.6931471805599453,541.0,0.0,,,
496,497,16.0,0.0,9.0,353.3333333333333,0.6931471805599453,364.0,0.6931471805599453,386.0,,
497,498,7.0,2.302585092994046,3.0,433.3333333333333,0.0,,0.0,,,
498,499,16.0,0.0,1.0,709.0,0.0,,0.6931471805599453,709.0,,
499,500,14.0,1.0986122886681098,4.0,615.0,1.3862943611198906,485.6666666666667,0.6931471805599453,369.0,,
500,501,14.0,0.0,1.0,526.0,0.6931471805599453,749.0,0.0,,,
501,502,18.0,2.772588722239781,1.0,574.0,1.9459101490553132,523.5,0.6931471805599453,782.0,,
502,503,15.0,3.1354942159291497,8.0,465.125,0.0,,1.0986122886681098,478.5,,
503,504,22.0,1.791759469228055,2.0,554.0,0.0,,0.0,,,
504,505,5.0,2.8903717578961645,3.0,495.3333333333333,0.0,,1.0986122886681098,495.5,,
505,506,12.0,1.9459101490553132,2.0,463.5,0.0,,0.0,,,
506,507,4.0,2.833213344056216,3.0,605.3333333333334,1.0986122886681098,489.0,0.0,,,
507,508,9.0,1.0986122886681098,5.0,537.2,0.0,,1.3862943611198906,512.3333333333334,,
508,509,8.0,2.0794415416798357,5.0,411.4,1.0986122886681098,560.5,0.0,,,
509,510,15.0,2.4849066497880004,2.0,796.5,0.6931471805599453,148.0,0.6931471805599453,148.0,,
510,511,11.0,1.6094379124341003,7.0,476.42857142857144,0.0,,0.6931471805599453,553.0,,
511,512,17.0,2.1972245773362196,4.0,664.75,0.0,,0.6931471805599453,797.0,,
512,513,8.0,1.791759469228055,4.0,541.25,0.0,,1.0986122886681098,440.5,,
513,514,4.0,3.091042453358316,5.0,802.0,1.3862943611198906,655.6666666666666,1.0986122886681098,981.0,,
514,515,8.0,2.1972245773362196,2.0,174.0,1.0986122886681098,195.5,0.0,,,
515,516,1.0,2.8903717578961645,0.0,,0.0,,0.0,,,
516,517,2.0,2.8903717578961645,4.0,641.5,0.6931471805599453,782.0,0.6931471805599453,648.0,,
517,518,12.0,0.0,3.0,625.6666666666666,1.3862943611198906,752.0,0.6931471805599453,489.0,,
518,519,3.0,2.995732273553991,6.0,360.8333333333333,0.6931471805599453,776.0,0.6931471805599453,354.0,,
519,520,2.0,2.6390573296152584,4.0,775.5,0.0,,0.6931471805599453,834.0,,
520,521,18.0,0.6931471805599453,5.0,415.4,1.0986122886681098,475.5,1.0986122886681098,409.0,,
521,522,1.0,2.1972245773362196,6.0,669.5,0.6931471805599453,483.0,0.0,,,
522,523,5.0,3.1354942159291497,2.0,298.0,0.0,,0.6931471805599453,289.0,,
523,524,9.0,2.3978952727983707,4.0,731.0,0.6931471805599453,892.0,0.6931471805599453,778.0,,
524,525,12.0,1.791759469228055,5.0,477.4,1.0986122886681098,891.5,0.6931471805599453,468.0,,
525,526,2.0,2.8903717578961645,4.0,485.75,1.3862943611198906,391.6666666666667,0.0,,,
526,527,20.0,2.0794415416798357,6.0,369.6666666666667,1.0986122886681098,278.0,1.0986122886681098,332.5,,
527,528,4.0,2.4849066497880004,2.0,256.5,1.6094379124341003,348.75,0.0,,,
528,529,9.0,2.1972245773362196,5.0,549.2,0.6931471805599453,233.0,0.6931471805599453,324.0,,
529,530,4.0,2.772588722239781,4.0,615.75,0.0,,1.0986122886681098,827.5,,
530,531,14.0,0.6931471805599453,2.0,569.0,1.791759469228055,477.6,0.6931471805599453,599.0,,
531,532,23.0,0.0,6.0,811.1666666666666,1.3862943611198906,550.0,0.0,,,
532,533,9.0,1.791759469228055,1.0,355.0,1.0986122886681098,519.0,0.0,,,
533,534,7.0,3.044522437723423,6.0,680.6666666666666,1.0986122886681098,671.5,0.0,,,
534,535,15.0,0.0,3.0,531.3333333333334,0.6931471805599453,923.0,0.6931471805599453,923.0,,
535,536,16.0,1.0986122886681098,2.0,586.5,1.6094379124341003,606.5,0.0,,,
536,537,13.0,0.0,6.0,379.3333333333333,0.6931471805599453,660.0,0.6931471805599453,470.0,,
537,538,3.0,2.1972245773362196,6.0,323.3333333333333,1.0986122886681098,598.5,1.0986122886681098,414.5,,
538,539,16.0,2.5649493574615367,5.0,475.8,0.6931471805599453,228.0,1.0986122886681098,377.5,,
539,540,6.0,2.772588722239781,1.0,155.0,0.6931471805599453,224.0,0.0,,,
540,541,7.0,2.5649493574615367,3.0,632.3333333333334,0.0,,0.6931471805599453,848.0,,
541,542,10.0,1.3862943611198906,4.0,351.5,1.0986122886681098,309.0,0.0,,,
542,543,21.0,0.6931471805599453,7.0,661.8571428571429,0.6931471805599453,859.0,0.6931471805599453,845.0,,
543,544,14.0,1.6094379124341003,4.0,399.5,0.6931471805599453,220.0,1.0986122886681098,410.5,,
544,545,11.0,1.3862943611198906,5.0,454.0,1.0986122886681098,508.0,0.0,,,
545,546,12.0,1.3862943611198906,1.0,483.0,0.6931471805599453,708.0,0.0,,,
546,547,3.0,2.5649493574615367,4.0,392.75,0.6931471805599453,548.0,0.6931471805599453,330.0,,
547,548,0.0,2.772588722239781,6.0,681.1666666666666,0.0,,1.0986122886681098,436.5,,
548,549,14.0,1.0986122886681098,4.0,535.5,1.0986122886681098,698.0,0.0,,,
549,550,9.0,2.4849066497880004,1.0,789.0,0.6931471805599453,480.0,0.0,,,
550,551,15.0,0.0,2.0,667.0,0.0,,0.6931471805599453,721.0,,
551,552,11.0,2.1972245773362196,1.0,954.0,0.6931471805599453,74.0,0.6931471805599453,954.0,,
552,553,21.0,2.0794415416798357,3.0,595.0,1.3862943611198906,430.6666666666667,0.0,,,
553,554,6.0,1.791759469228055,5.0,357.0,1.0986122886681098,192.5,1.0986122886681098,406.0,,
554,555,3.0,2.0794415416798357,6.0,627.3333333333334,1.0986122886681098,667.5,0.0,,,
555,556,1.0,2.772588722239781,5.0,576.8,0.0,,1.3862943611198906,465.3333333333333,,
556,557,1.0,2.6390573296152584,3.0,557.6666666666666,0.0,,0.6931471805599453,397.0,,
557,558,7.0,1.0986122886681098,5.0,511.6,0.0,,1.3862943611198906,518.6666666666666,,
558,559,9.0,1.6094379124341003,3.0,837.0,0.0,,0.6931471805599453,782.0,,
559,560,13.0,0.6931471805599453,3.0,529.6666666666666,0.6931471805599453,248.0,0.0,,,
560,561,9.0,1.9459101490553132,5.0,579.6,1.6094379124341003,337.5,0.6931471805599453,746.0,,
561,562,11.0,1.3862943611198906,6.0,635.3333333333334,0.0,,0.6931471805599453,867.0,,
562,563,4.0,3.1780538303479458,4.0,774.5,0.6931471805599453,797.0,0.0,,,
563,564,4.0,3.1354942159291497,5.0,520.6,1.0986122886681098,609.0,0.6931471805599453,483.0,,
564,565,11.0,2.0794415416798357,4.0,672.5,0.0,,0.6931471805599453,997.0,,
565,566,10.0,1.791759469228055,5.0,399.6,0.0,,0.6931471805599453,651.0,,
566,567,13.0,1.3862943611198906,0.0,,1.0986122886681098,398.0,0.0,,,
567,568,13.0,1.0986122886681098,5.0,710.0,0.6931471805599453,994.0,0.6931471805599453,561.0,,
568,569,4.0,2.3978952727983707,7.0,666.1428571428571,0.0,,1.6094379124341003,556.75,,
569,570,7.0,2.1972245773362196,2.0,580.5,1.3862943611198906,947.3333333333334,0.6931471805599453,889.0,,
570,571,7.0,2.0794415416798357,5.0,713.2,0.0,,0.6931471805599453,908.0,,
571,572,4.0,2.4849066497880004,5.0,334.4,0.0,,1.3862943611198906,357.0,,
572,573,8.0,2.0794415416798357,6.0,646.3333333333334,0.0,,1.0986122886681098,732.0,,
573,574,4.0,2.4849066497880004,3.0,969.3333333333334,0.6931471805599453,337.0,0.6931471805599453,337.0,,
574,575,19.0,0.0,2.0,403.0,0.6931471805599453,630.0,0.6931471805599453,630.0,,
575,576,11.0,1.6094379124341003,2.0,537.5,0.6931471805599453,877.0,0.6931471805599453,512.0,,
576,577,14.0,1.791759469228055,3.0,425.6666666666667,0.0,,1.0986122886681098,229.0,,
577,578,16.0,1.3862943611198906,3.0,631.0,0.0,,0.6931471805599453,733.0,,
578,579,11.0,1.6094379124341003,7.0,646.8571428571429,1.0986122886681098,632.5,0.6931471805599453,658.0,,
579,580,23.0,0.0,2.0,266.0,1.0986122886681098,793.5,0.6931471805599453,100.0,,
580,581,7.0,2.0794415416798357,6.0,855.1666666666666,0.6931471805599453,478.0,0.6931471805599453,712.0,,
581,582,5.0,1.3862943611198906,4.0,749.0,0.0,,0.6931471805599453,957.0,,
582,583,14.0,1.791759469228055,4.0,306.75,0.6931471805599453,467.0,0.0,,,
583,584,14.0,0.6931471805599453,4.0,537.0,0.6931471805599453,643.0,0.6931471805599453,654.0,,
584,585,8.0,2.0794415416798357,2.0,806.0,0.6931471805599453,960.0,0.6931471805599453,927.0,,
585,586,19.0,1.3862943611198906,5.0,482.0,1.791759469228055,753.4,0.6931471805599453,862.0,,
586,587,3.0,2.4849066497880004,4.0,281.0,0.0,,0.6931471805599453,213.0,,
587,588,6.0,2.302585092994046,6.0,741.3333333333334,0.0,,0.6931471805599453,771.0,,
588,589,13.0,1.9459101490553132,2.0,721.5,0.6931471805599453,572.0,0.6931471805599453,572.0,,
589,590,7.0,1.6094379124341003,5.0,579.4,0.6931471805599453,906.0,0.0,,,
590,591,8.0,2.0794415416798357,2.0,323.5,0.0,,0.0,,,
591,592,9.0,2.302585092994046,5.0,601.2,0.6931471805599453,1004.0,1.6094379124341003,654.75,,
592,593,15.0,1.3862943611198906,2.0,804.0,0.0,,0.0,,,
593,594,12.0,2.302585092994046,1.0,892.0,0.0,,0.0,,,
594,595,4.0,2.4849066497880004,3.0,698.6666666666666,0.6931471805599453,883.0,1.0986122886681098,566.5,,
595,596,9.0,1.3862943611198906,1.0,525.0,0.0,,0.0,,,
596,597,10.0,0.6931471805599453,6.0,617.0,1.0986122886681098,719.0,1.0986122886681098,459.0,,
597,598,12.0,0.0,7.0,690.2857142857143,0.0,,1.6094379124341003,719.25,,
598,599,4.0,2.772588722239781,3.0,759.3333333333334,0.0,,0.6931471805599453,630.0,,
599,600,0.0,2.302585092994046,3.0,454.0,0.0,,0.0,,,
600,601,4.0,2.302585092994046,5.0,575.6,0.0,,1.0986122886681098,266.0,,
601,602,21.0,1.0986122886681098,5.0,567.0,0.0,,0.6931471805599453,862.0,,
602,603,15.0,1.3862943611198906,5.0,595.6,1.3862943611198906,402.0,0.0,,,
603,604,12.0,1.791759469228055,3.0,454.6666666666667,0.6931471805599453,509.0,0.0,,,
604,605,4.0,2.70805020110221,3.0,571.6666666666666,0.0,,0.0,,,
605,606,20.0,2.4849066497880004,3.0,759.0,1.6094379124341003,532.75,1.0986122886681098,604.5,,
606,607,8.0,2.0794415416798357,0.0,,0.6931471805599453,743.0,0.0,,,
607,608,14.0,0.0,6.0,519.1666666666666,1.0986122886681098,243.0,1.0986122886681098,610.0,,
608,609,11.0,0.0,6.0,362.0,1.0986122886681098,483.0,0.0,,,
609,610,1.0,2.9444389791664403,1.0,238.0,0.0,,0.0,,,
610,611,6.0,2.1972245773362196,1.0,512.0,0.0,,0.0,,,
611,612,3.0,2.5649493574615367,2.0,475.0,0.0,,0.0,,,
612,613,0.0,2.1972245773362196,4.0,524.5,0.0,,0.0,,,
613,614,3.0,3.044522437723423,3.0,496.6666666666667,1.3862943611198906,616.0,0.6931471805599453,610.0,,
614,615,8.0,1.0986122886681098,5.0,765.0,0.0,,1.0986122886681098,662.5,,
615,616,7.0,2.0794415416798357,7.0,592.8571428571429,0.0,,1.0986122886681098,505.5,,
616,617,6.0,2.1972245773362196,1.0,655.0,0.0,,0.0,,,
617,618,13.0,1.0986122886681098,3.0,546.6666666666666,1.0986122886681098,576.0,0.6931471805599453,605.0,,
618,619,4.0,2.0794415416798357,3.0,614.6666666666666,1.0986122886681098,500.0,0.6931471805599453,447.0,,
619,620,13.0,1.0986122886681098,2.0,387.0,1.0986122886681098,538.5,0.6931471805599453,634.0,,
620,621,12.0,1.791759469228055,3.0,526.6666666666666,0.0,,0.0,,,
621,622,13.0,0.6931471805599453,3.0,664.6666666666666,1.0986122886681098,500.5,0.6931471805599453,88.0,,
622,623,8.0,1.0986122886681098,1.0,153.0,0.0,,0.6931471805599453,847.0,,
623,624,16.0,0.0,6.0,797.0,0.0,,0.6931471805599453,1110.0,,
624,625,11.0,1.6094379124341003,2.0,255.5,1.3862943611198906,343.6666666666667,0.0,,,
625,626,17.0,1.6094379124341003,5.0,610.0,0.6931471805599453,774.0,0.6931471805599453,766.0,,
626,627,0.0,2.5649493574615367,3.0,421.6666666666667,0.0,,0.6931471805599453,530.0,,
627,628,4.0,2.772588722239781,3.0,452.3333333333333,1.0986122886681098,392.0,0.0,,,
628,629,14.0,0.0,5.0,406.6,0.0,,0.6931471805599453,504.0,,
629,630,17.0,1.0986122886681098,3.0,457.0,1.0986122886681098,524.0,0.0,,,
630,631,9.0,2.1972245773362196,1.0,706.0,0.0,,0.0,,,
631,632,1.0,2.995732273553991,3.0,670.6666666666666,0.0,,1.0986122886681098,553.5,,
632,633,1.0,3.4011973816621555,4.0,567.5,0.6931471805599453,1007.0,0.0,,,
633,634,3.0,2.70805020110221,3.0,587.6666666666666,0.0,,0.6931471805599453,338.0,,
634,635,18.0,1.0986122886681098,2.0,656.0,0.6931471805599453,751.0,0.0,,,
635,636,13.0,1.3862943611198906,4.0,773.5,0.0,,0.6931471805599453,1015.0,,
636,637,1.0,2.5649493574615367,5.0,558.0,0.6931471805599453,926.0,0.6931471805599453,466.0,,
637,638,0.0,3.1354942159291497,2.0,473.0,1.0986122886681098,484.0,0.0,,,
638,639,23.0,2.302585092994046,5.0,742.2,0.6931471805599453,522.0,0.6931471805599453,777.0,,
639,640,16.0,0.6931471805599453,5.0,698.0,0.0,,1.0986122886681098,591.5,,
640,641,8.0,3.332204510175204,3.0,608.0,1.0986122886681098,585.0,0.0,,,
641,642,11.0,2.0794415416798357,2.0,419.5,0.0,,0.0,,,
642,643,23.0,1.6094379124341003,6.0,594.0,0.6931471805599453,379.0,0.6931471805599453,993.0,,
643,644,14.0,1.0986122886681098,3.0,299.6666666666667,0.6931471805599453,176.0,0.6931471805599453,469.0,,
644,645,25.0,3.4657359027997265,7.0,429.14285714285717,0.0,,0.6931471805599453,418.0,,
645,646,15.0,1.3862943611198906,3.0,395.3333333333333,0.0,,0.0,,,
646,647,8.0,1.9459101490553132,2.0,575.5,0.0,,0.0,,,
647,648,6.0,1.9459101490553132,2.0,829.5,0.6931471805599453,985.0,0.6931471805599453,682.0,,
648,649,14.0,1.6094379124341003,3.0,460.6666666666667,1.0986122886681098,500.5,0.0,,,
649,650,5.0,2.3978952727983707,3.0,500.3333333333333,0.6931471805599453,968.0,0.0,,,
650,651,16.0,0.0,3.0,428.6666666666667,0.0,,0.0,,,
651,652,8.0,2.9444389791664403,1.0,944.0,0.6931471805599453,369.0,0.0,,,
652,653,4.0,2.0794415416798357,4.0,434.75,0.6931471805599453,799.0,0.0,,,
653,654,10.0,2.1972245773362196,3.0,723.3333333333334,0.0,,0.0,,,
654,655,15.0,2.1972245773362196,5.0,696.8,0.6931471805599453,575.0,0.0,,,
655,656,2.0,3.1780538303479458,6.0,341.3333333333333,0.6931471805599453,331.0,0.6931471805599453,477.0,,
656,657,13.0,2.3978952727983707,4.0,746.25,0.6931471805599453,653.0,0.6931471805599453,653.0,,
657,658,17.0,1.9459101490553132,4.0,325.0,0.0,,0.0,,,
658,659,6.0,2.1972245773362196,4.0,324.75,0.6931471805599453,870.0,0.0,,,
659,660,5.0,1.9459101490553132,5.0,474.4,1.0986122886681098,664.0,0.0,,,
660,661,10.0,2.1972245773362196,3.0,653.6666666666666,0.6931471805599453,767.0,0.0,,,
661,662,6.0,2.1972245773362196,5.0,393.8,1.0986122886681098,482.0,0.6931471805599453,143.0,,
662,663,12.0,2.0794415416798357,5.0,404.2,1.0986122886681098,287.0,0.6931471805599453,81.0,,
663,664,9.0,1.791759469228055,4.0,578.5,0.6931471805599453,722.0,0.0,,,
664,665,11.0,1.6094379124341003,8.0,366.75,0.6931471805599453,244.0,1.0986122886681098,336.0,,
665,666,19.0,0.0,1.0,463.0,0.6931471805599453,177.0,0.6931471805599453,177.0,,
666,667,4.0,2.4849066497880004,0.0,,0.0,,0.0,,,
667,668,4.0,2.1972245773362196,5.0,617.6,1.0986122886681098,682.0,0.6931471805599453,850.0,,
668,669,11.0,1.3862943611198906,5.0,512.8,1.3862943611198906,548.0,0.6931471805599453,733.0,,
669,670,18.0,0.6931471805599453,4.0,637.0,0.0,,0.6931471805599453,796.0,,
670,671,13.0,0.6931471805599453,5.0,658.0,1.3862943611198906,967.3333333333334,0.6931471805599453,888.0,,
671,672,15.0,0.0,4.0,617.75,1.6094379124341003,484.0,0.6931471805599453,779.0,,
672,673,19.0,0.0,5.0,831.4,0.6931471805599453,949.0,1.3862943611198906,868.3333333333334,,
