,citybike_index,fsq_id,name,category_name,distance
45540,317,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,719
45583,326,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,970
45626,330,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,893
45669,339,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,968
45712,372,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,562
45755,445,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,522
45798,446,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,520
45841,447,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,637
45884,470,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,938
45927,486,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,625
45970,539,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,570
46013,549,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,385
46056,559,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,881
46099,565,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,537
46142,589,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,492
46185,603,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,508
46228,649,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,291
46271,651,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,760
46314,660,4c030bf9f423a5938bc3cf16,Barbara Hall Park,Urban Park,6
46357,4,4c8facf91664b1f79c90aa2f,College Park Area,Park,551
46414,5,4c8facf91664b1f79c90aa2f,College Park Area,Park,471
46471,6,4c8facf91664b1f79c90aa2f,College Park Area,Park,314
46528,14,4c8facf91664b1f79c90aa2f,College Park Area,Park,765
46585,22,4c8facf91664b1f79c90aa2f,College Park Area,Park,509
46642,23,4c8facf91664b1f79c90aa2f,College Park Area,Park,928
46699,31,4c8facf91664b1f79c90aa2f,College Park Area,Park,537
46756,39,4c8facf91664b1f79c90aa2f,College Park Area,Park,404
46813,41,4c8facf91664b1f79c90aa2f,College Park Area,Park,89
46870,59,4c8facf91664b1f79c90aa2f,College Park Area,Park,811
46927,65,4c8facf91664b1f79c90aa2f,College Park Area,Park,717
46984,78,4c8facf91664b1f79c90aa2f,College Park Area,Park,416
47041,133,4c8facf91664b1f79c90aa2f,College Park Area,Park,478
47098,134,4c8facf91664b1f79c90aa2f,College Park Area,Park,61
47155,152,4c8facf91664b1f79c90aa2f,College Park Area,Park,738
47212,153,4c8facf91664b1f79c90aa2f,College Park Area,Park,578
47269,191,4c8facf91664b1f79c90aa2f,College Park Area,Park,677
47326,194,4c8facf91664b1f79c90aa2f,College Park Area,Park,710
47383,196,4c8facf91664b1f79c90aa2f,College Park Area,Park,590
47440,197,4c8facf91664b1f79c90aa2f,College Park Area,Park,379
47497,204,4c8facf91664b1f79c90aa2f,College Park Area,Park,400
47554,211,4c8facf91664b1f79c90aa2f,College Park Area,Park,324
47611,213,4c8facf91664b1f79c90aa2f,College Park Area,Park,949
47668,214,4c8facf91664b1f79c90aa2f,College Park Area,Park,316
47725,251,4c8facf91664b1f79c90aa2f,College Park Area,Park,938
47782,275,4c8facf91664b1f79c90aa2f,College Park Area,Park,93
47839,282,4c8facf91664b1f79c90aa2f,College Park Area,Park,819
47896,294,4c8facf91664b1f79c90aa2f,College Park Area,Park,818
47953,300,4c8facf91664b1f79c90aa2f,College Park Area,Park,500
48010,302,4c8facf91664b1f79c90aa2f,College Park Area,Park,579
48067,319,4c8facf91664b1f79c90aa2f,College Park Area,Park,859
48124,325,4c8facf91664b1f79c90aa2f,College Park Area,Park,695
48181,326,4c8facf91664b1f79c90aa2f,College Park Area,Park,799
48238,327,4c8facf91664b1f79c90aa2f,College Park Area,Park,177
48295,328,4c8facf91664b1f79c90aa2f,College Park Area,Park,517
48352,329,4c8facf91664b1f79c90aa2f,College Park Area,Park,473
48409,330,4c8facf91664b1f79c90aa2f,College Park Area,Park,541
48466,331,4c8facf91664b1f79c90aa2f,College Park Area,Park,166
48523,345,4c8facf91664b1f79c90aa2f,College Park Area,Park,849
48580,346,4c8facf91664b1f79c90aa2f,College Park Area,Park,736
48637,412,4c8facf91664b1f79c90aa2f,College Park Area,Park,145
48694,439,4c8facf91664b1f79c90aa2f,College Park Area,Park,471
48751,440,4c8facf91664b1f79c90aa2f,College Park Area,Park,270
48808,455,4c8facf91664b1f79c90aa2f,College Park Area,Park,525
48865,466,4c8facf91664b1f79c90aa2f,College Park Area,Park,862
48922,467,4c8facf91664b1f79c90aa2f,College Park Area,Park,458
48979,479,4c8facf91664b1f79c90aa2f,College Park Area,Park,869
49036,486,4c8facf91664b1f79c90aa2f,College Park Area,Park,448
49093,549,4c8facf91664b1f79c90aa2f,College Park Area,Park,789
49150,565,4c8facf91664b1f79c90aa2f,College Park Area,Park,777
49207,601,4c8facf91664b1f79c90aa2f,College Park Area,Park,885
49264,610,4c8facf91664b1f79c90aa2f,College Park Area,Park,512
49321,611,4c8facf91664b1f79c90aa2f,College Park Area,Park,681
49378,649,4c8facf91664b1f79c90aa2f,College Park Area,Park,612
49435,651,4c8facf91664b1f79c90aa2f,College Park Area,Park,944
49492,653,4c8facf91664b1f79c90aa2f,College Park Area,Park,655
49549,660,4c8facf91664b1f79c90aa2f,College Park Area,Park,849
49606,4,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,795
49607,4,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,795
49696,6,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,470
49697,6,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,470
49786,14,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,174
49787,14,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,174
49876,22,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,128
49877,22,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,128
49966,23,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,393
49967,23,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,393
50056,31,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,982
50057,31,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,982
50146,39,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,446
50147,39,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,446
50236,41,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,564
50237,41,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,564
50326,65,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1052
50327,65,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1052
50416,78,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,382
50417,78,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,382
50506,133,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,679
50507,133,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,679
50596,134,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,574
50597,134,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,574
50686,153,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,134
50687,153,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,134
50776,191,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,567
50777,191,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,567
50866,194,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1166
50867,194,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1166
50956,196,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,29
50957,196,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,29
51046,197,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,844
51047,197,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,844
51136,204,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,686
51137,204,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,686
51226,211,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,735
51227,211,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,735
51316,214,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,334
51317,214,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,334
51406,250,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,605
51407,250,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,605
51496,275,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,572
51497,275,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,572
51586,282,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,991
51587,282,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,991
51676,302,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1137
51677,302,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1137
51766,313,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,580
51767,313,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,580
51856,319,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,282
51857,319,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,282
51946,327,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,792
51947,327,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,792
52036,328,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1098
52037,328,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1098
52126,329,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1075
52127,329,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1075
52216,330,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1158
52217,330,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1158
52306,331,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,783
52307,331,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,783
52396,412,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,736
52397,412,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,736
52486,413,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,619
52487,413,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,619
52576,439,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,880
52577,439,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,880
52666,440,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,762
52667,440,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,762
52756,467,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,222
52757,467,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,222
52846,479,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1050
52847,479,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1050
52936,486,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,522
52937,486,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,522
53026,515,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,156
53027,515,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,156
53116,522,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,530
53117,522,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,530
53206,549,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,864
53207,549,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,864
53296,598,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,515
53297,598,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,515
53386,611,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,821
53387,611,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,821
53476,649,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,1034
53477,649,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,1034
53566,651,4d1cdda5d2a3a090cbd26772,Lake Devo,Lake,741
53567,651,4d1cdda5d2a3a090cbd26772,Lake Devo,Skating Rink,741
53656,4,4bb606111344b71388da9c04,Winchester Park,Playground,749
53690,39,4bb606111344b71388da9c04,Winchester Park,Playground,857
53724,43,4bb606111344b71388da9c04,Winchester Park,Playground,136
53758,74,4bb606111344b71388da9c04,Winchester Park,Playground,699
53792,118,4bb606111344b71388da9c04,Winchester Park,Playground,877
53826,133,4bb606111344b71388da9c04,Winchester Park,Playground,771
53860,183,4bb606111344b71388da9c04,Winchester Park,Playground,675
53894,184,4bb606111344b71388da9c04,Winchester Park,Playground,352
53928,185,4bb606111344b71388da9c04,Winchester Park,Playground,734
53962,189,4bb606111344b71388da9c04,Winchester Park,Playground,660
53996,191,4bb606111344b71388da9c04,Winchester Park,Playground,589
54030,210,4bb606111344b71388da9c04,Winchester Park,Playground,694
54064,211,4bb606111344b71388da9c04,Winchester Park,Playground,980
54098,217,4bb606111344b71388da9c04,Winchester Park,Playground,853
54132,232,4bb606111344b71388da9c04,Winchester Park,Playground,893
54166,255,4bb606111344b71388da9c04,Winchester Park,Playground,405
54200,279,4bb606111344b71388da9c04,Winchester Park,Playground,562
54234,281,4bb606111344b71388da9c04,Winchester Park,Playground,892
54268,294,4bb606111344b71388da9c04,Winchester Park,Playground,792
54302,304,4bb606111344b71388da9c04,Winchester Park,Playground,845
54336,370,4bb606111344b71388da9c04,Winchester Park,Playground,951
54370,372,4bb606111344b71388da9c04,Winchester Park,Playground,204
54404,413,4bb606111344b71388da9c04,Winchester Park,Playground,844
54438,446,4bb606111344b71388da9c04,Winchester Park,Playground,968
54472,486,4bb606111344b71388da9c04,Winchester Park,Playground,791
54506,524,4bb606111344b71388da9c04,Winchester Park,Playground,810
54540,539,4bb606111344b71388da9c04,Winchester Park,Playground,224
54574,549,4bb606111344b71388da9c04,Winchester Park,Playground,480
54608,559,4bb606111344b71388da9c04,Winchester Park,Playground,248
54642,589,4bb606111344b71388da9c04,Winchester Park,Playground,906
54676,603,4bb606111344b71388da9c04,Winchester Park,Playground,509
54710,649,4bb606111344b71388da9c04,Winchester Park,Playground,968
54744,651,4bb606111344b71388da9c04,Winchester Park,Playground,369
54778,660,4bb606111344b71388da9c04,Winchester Park,Playground,767
54812,4,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,796
54830,22,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,128
54848,23,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,393
54866,39,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,446
54884,118,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,939
54902,133,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,680
54920,153,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,134
54938,182,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,909
54956,191,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,567
54974,197,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,845
54992,211,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,735
55010,232,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,796
55028,413,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,619
55046,486,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,523
55064,549,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,865
55082,567,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,901
55100,611,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,820
55118,651,4d21f9a05c4ca1cdd1f9ad3d,Ryerson Square,Other Great Outdoors,742
55136,5,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,775
55164,31,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,643
55192,59,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,650
55220,65,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,461
55248,100,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,611
55276,115,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,773
55304,151,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,603
55332,204,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,552
55360,250,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,889
55388,251,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,610
55416,282,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,203
55444,325,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,389
55472,328,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,956
55500,345,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,788
55528,346,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,930
55556,388,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,419
55584,439,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,598
55612,440,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,748
55640,455,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,804
55668,479,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,209
55696,483,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,81
55724,503,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,107
55752,540,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,297
55780,547,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,848
55808,611,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,269
55836,614,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,861
55864,639,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,835
55892,653,4fbab8dbe4b0f1ce5b6858bb,Osgoode Hall Park,Park,506
55920,5,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,636
55937,6,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,369
55954,31,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,537
55971,65,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,469
55988,151,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,769
56005,204,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,303
56022,282,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,320
56039,325,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,116
56056,328,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,815
56073,329,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,853
56090,345,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,807
56107,346,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,873
56124,439,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,449
56141,440,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,520
56158,455,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,685
56175,611,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,164
56192,653,4c0121fd9a950f47fa9208c6,City Hall Podium Green Roof,Garden,471
56209,5,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,845
56218,59,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,797
56227,65,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,590
56236,100,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,808
56245,115,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,971
56254,151,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,793
56263,345,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,933
56272,455,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,886
56281,653,5224db7d498efda4cfb94816,Toronto City Hall Rooftop Garden,Garden,618
56290,7,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,458
56311,83,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,647
56332,84,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,865
56353,125,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,570
56374,127,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,604
56395,141,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,289
56416,142,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,879
56437,160,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,802
56458,161,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,759
56479,162,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,130
56500,163,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,504
56521,164,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,492
56542,165,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,963
56563,229,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,350
56584,265,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,568
56605,276,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,923
56626,344,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,606
56647,425,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,974
56668,521,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,835
56689,533,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,493
56710,608,4b41079ff964a520b0bf25e3,Christie Pits Park,Park,846
56731,7,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,146
56732,7,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,146
56779,66,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,945
56780,66,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,945
56827,83,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,755
56828,83,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,755
56875,84,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,824
56876,84,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,824
56923,125,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,401
56924,125,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,401
56971,126,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,724
56972,126,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,724
57019,127,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,757
57020,127,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,757
57067,128,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,752
57068,128,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,752
57115,141,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,560
57116,141,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,560
57163,160,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,480
57164,160,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,480
57211,161,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,488
57212,161,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,488
57259,162,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,194
57260,162,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,194
57307,163,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,786
57308,163,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,786
57355,164,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,599
57356,164,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,599
57403,170,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,865
57404,170,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,865
57451,173,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,1016
57452,173,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,1016
57499,229,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,28
57500,229,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,28
57547,265,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,861
57548,265,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,861
57595,276,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,683
57596,276,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,683
57643,306,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,830
57644,306,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,830
57691,344,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,341
57692,344,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,341
57739,521,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,936
57740,521,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,936
57787,533,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,775
57788,533,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,775
57835,608,56cd21a8498eb21aed7c061c,Basecamp Climbing,Rock Climbing Spot,540
57836,608,56cd21a8498eb21aed7c061c,Basecamp Climbing,Gym and Studio,540
57883,7,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,909
57909,29,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,882
57935,66,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,692
57961,79,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,318
57987,80,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,825
58013,83,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,977
58039,84,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,607
58065,87,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,507
58091,88,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,473
58117,89,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,580
58143,90,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,42
58169,160,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,857
58195,161,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,575
58221,164,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,971
58247,206,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,753
58273,222,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,852
